- 66.249.66.200 - - [23/Mar/2026:00:00:21 -0300] "GET /fotos_veiculos/46/HB20-1.6-COPA--AUT.-2019-1128233.jpg HTTP/1.1" 200 57039 "-" "Googlebot-Image/1.0"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/RGraph/libraries/RGraph.common.resizing.js?ts=20260323025456 HTTP/1.1" 200 21716 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/jquery-ui-1.8.17.custom.min.js?ts=20260323025456 HTTP/1.1" 200 210902 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/dashboard_b1t.js?ts=20260323025456 HTTP/1.1" 200 11021 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/RGraph/libraries/RGraph.line.js?ts=20260323025456 HTTP/1.1" 200 98621 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/RGraph/libraries/RGraph.bar.js?ts=20260323025456 HTTP/1.1" 200 89024 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "GET /js/baloo/tooltip.js?ts=20260323025456 HTTP/1.1" 200 7386 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "POST /clientes/ajax/fn/busca_origem HTTP/1.1" 200 302 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "POST /veiculos/ajax/fn/getTableDespesasByIdVeiculo HTTP/1.1" 200 182 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:54:56 -0300] "POST /veiculos/ajax/fn/getByPlacaModelo/temp_troca/1/fn_troca/true HTTP/1.1" 200 274 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:56 -0300] "POST /veiculos/ajax/fn/getById HTTP/1.1" 200 2023 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/getByPlacaModelo/temp_troca/1/fn_troca/true HTTP/1.1" 200 274 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/getById HTTP/1.1" 200 3 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:57 -0300] "POST /clientes/ajax/fn/getById HTTP/1.1" 200 1725 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/getById HTTP/1.1" 200 2127 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/getTableDespesasByIdVeiculo HTTP/1.1" 200 182 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.83.160.183 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/get_despesas_avaliacoes HTTP/1.1" 200 8 "https://sistemameucar.com.br/negociacoes/edt/id/50861" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:54:57 -0300] "POST /veiculos/ajax/fn/getByPlacaModelo/temp_troca/1/fn_troca/true HTTP/1.1" 200 274 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:55:06 -0300] "POST /veiculos/ajax/fn/getById HTTP/1.1" 200 1989 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:55:15 -0300] "POST /financeiras/ajax/ HTTP/1.1" 200 4 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:14:52:19 -0300] "GET /veiculos/lista2 HTTP/1.1" 200 97025 "https://sistemameucar.com.br/veiculos/edt/id/54743" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441 HTTP/1.1" 200 45414 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /css/default.css?ts=20260323025545 HTTP/1.1" 200 1927 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /css/style.css?ts=20260323025545 HTTP/1.1" 200 20686 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /css/jquery.click-calendario-1.0.css?ts=20260323025545 HTTP/1.1" 200 1912 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/functions.js?ts=20260323025545 HTTP/1.1" 200 2431 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/option-transfer.js?ts=20260323025545 HTTP/1.1" 200 657 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.common.core.js?ts=20260323025545 HTTP/1.1" 200 82105 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.common.annotate.js?ts=20260323025545 HTTP/1.1" 200 13247 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.common.context.js?ts=20260323025545 HTTP/1.1" 200 24046 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.common.tooltips.js?ts=20260323025545 HTTP/1.1" 200 54517 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/jquery-ui-1.8.17.custom.min.js?ts=20260323025545 HTTP/1.1" 200 210902 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.common.resizing.js?ts=20260323025545 HTTP/1.1" 200 21716 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/dashboard_b1t.js?ts=20260323025545 HTTP/1.1" 200 11021 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.line.js?ts=20260323025545 HTTP/1.1" 200 98621 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/RGraph/libraries/RGraph.bar.js?ts=20260323025545 HTTP/1.1" 200 89024 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/baloo/tooltip.js?ts=20260323025545 HTTP/1.1" 200 7386 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/tinymce/jscripts/tiny_mce/plugins/autolink/editor_plugin.js HTTP/1.1" 404 4199 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:45 -0300] "GET /js/tinymce/jscripts/tiny_mce/plugins/lists/editor_plugin.js HTTP/1.1" 404 4191 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /js/tinymce/jscripts/tiny_mce/themes/advanced/skins/o2k7/img/button_bg_silver.png HTTP/1.1" 200 5358 "https://sistemameucar.com.br/js/tinymce/jscripts/tiny_mce/themes/advanced/skins/o2k7/ui_silver.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /js/tinymce/jscripts/tiny_mce/themes/advanced/img/icons.gif HTTP/1.1" 200 11505 "https://sistemameucar.com.br/js/tinymce/jscripts/tiny_mce/themes/advanced/skins/o2k7/ui.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /js/tinymce/jscripts/tiny_mce/themes/advanced/skins/o2k7/content.css HTTP/1.1" 200 1297 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /js/tinymce/jscripts/tiny_mce/plugins/spellchecker/css/content.css HTTP/1.1" 200 97 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /js/tinymce/jscripts/tiny_mce/plugins/pagebreak/css/content.css HTTP/1.1" 200 169 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.94.15.238 - - [23/Mar/2026:14:55:46 -0300] "GET /css/example.css HTTP/1.1" 404 4079 "https://sistemameucar.com.br/contratos/gera-contrato/id_contrato/104/id_cliente/785824/id_empresa/256/id_veiculo/55564/id_negociacao/51441" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 152.255.116.122 - - [23/Mar/2026:14:56:09 -0300] "GET /fotos_veiculos/239/GRAND-LIVINA-SL-1.8-AUTO-7-LUG.-2011-0438080.jpeg HTTP/1.1" 200 67395 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 15; 23122PCD1I Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 GoogleApp/17.7.58.ve.arm64"
- 177.79.90.186 - - [23/Mar/2026:14:56:21 -0300] "GET /fotos_veiculos/285/POLO-TRACK-ROCK-IN-RIO--2024-0115270.jpeg HTTP/1.1" 200 63950 "-" "NetworkingExtension/8623.2.7.110.1 Network/5569.82.5 iOS/26.3.1"
- 177.79.90.186 - - [23/Mar/2026:14:56:22 -0300] "GET /fotos_veiculos/285/KWID-ZEN-1.0-12V--2021-1205360.jpg HTTP/1.1" 200 66276 "-" "NetworkingExtension/8623.2.7.110.1 Network/5569.82.5 iOS/26.3.1"
- 177.79.90.186 - - [23/Mar/2026:14:56:22 -0300] "GET /logo_empresas/285/WIL-MOTORS.jpg HTTP/1.1" 200 67104 "-" "NetworkingExtension/8623.2.7.110.1 Network/5569.82.5 iOS/26.3.1"
- 177.79.90.186 - - [23/Mar/2026:14:56:22 -0300] "GET /fotos_veiculos/285/DEFENDER-SW110-5L-2001-0534140.jpg HTTP/1.1" 200 70113 "-" "NetworkingExtension/8623.2.7.110.1 Network/5569.82.5 iOS/26.3.1"
- 177.79.90.186 - - [23/Mar/2026:14:56:22 -0300] "GET /logo_empresas/285/WIL-MOTORS.jpg HTTP/1.1" 200 67104 "-" "NetworkingExtension/8623.2.7.110.1 Network/5569.82.5 iOS/26.3.1"
- 187.49.45.192 - - [23/Mar/2026:14:56:39 -0300] "GET /propagandas_site/103302-satisfa%C3%A7%C3%A3o-02-22%20copiar.jpg HTTP/1.1" 200 36253 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
- 187.49.45.192 - - [23/Mar/2026:14:56:39 -0300] "GET /propagandas_site/105856-banner%20oficina.jpg HTTP/1.1" 200 51783 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
- 187.49.45.192 - - [23/Mar/2026:14:56:39 -0300] "GET /propagandas_site/020109-banner-00km.jpg HTTP/1.1" 200 51627 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
- 187.49.45.192 - - [23/Mar/2026:14:56:40 -0300] "GET /propagandas_site/103302-satisfa%C3%A7%C3%A3o-02-22%20copiar.jpg HTTP/1.1" 200 36253 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 187.49.45.192 - - [23/Mar/2026:14:56:40 -0300] "GET /propagandas_site/105856-banner%20oficina.jpg HTTP/1.1" 200 51783 "https://www.selectveiculos.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /logo_empresas/256/Autonave.jpg HTTP/1.1" 200 24684 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202404.jpeg HTTP/1.1" 200 105287 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1205130.jpeg HTTP/1.1" 200 62664 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1205133.jpeg HTTP/1.1" 200 128163 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202390.jpeg HTTP/1.1" 200 72926 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202391.jpeg HTTP/1.1" 200 109315 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202403.jpeg HTTP/1.1" 200 71723 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1202392.jpeg HTTP/1.1" 200 70534 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1205131.jpeg HTTP/1.1" 200 74350 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:07 -0300] "GET /fotos_veiculos/256/HYUNDAI-HB20-1.0-COMFORT--2016-1205132.jpeg HTTP/1.1" 200 71330 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.183.43.209 - - [23/Mar/2026:14:58:08 -0300] "GET /logo_empresas/256/Autonave.jpg HTTP/1.1" 200 24684 "https://www.atnmotors.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "POST /negociacoes/add HTTP/1.1" 302 - "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "GET /negociacoes/edt/id/51442 HTTP/1.1" 200 88975 "https://sistemameucar.com.br/negociacoes/add" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "GET /css/default.css?ts=20260323025836 HTTP/1.1" 200 1927 "https://sistemameucar.com.br/negociacoes/edt/id/51442" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "GET /css/jquery.click-calendario-1.0.css?ts=20260323025836 HTTP/1.1" 200 1912 "https://sistemameucar.com.br/negociacoes/edt/id/51442" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "GET /css/style.css?ts=20260323025836 HTTP/1.1" 200 20686 "https://sistemameucar.com.br/negociacoes/edt/id/51442" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:14:58:36 -0300] "GET /js/functions.js?ts=20260323025836 HTTP/1.1" 200 2431 "https://sistemameucar.com.br/negociacoes/edt/id/51442" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
